Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
134832.0	0.9901475174656298	0.9900350114506282	0.9774407872316189	0.9752407802306785
134837.0	0.9895763444551449	0.9814725598860683	0.9768769441807946	0.9752482670000455
134841.0	0.9895763444551449	0.9777429578034096	0.9768769441807946	0.9752542557363564
134845.0	0.9895763444551449	0.9778062343375424	0.9768769441807946	0.9752602438689134
134849.0	0.9895141209301528	0.9756872733729273	0.9768155191808024	0.975266231397683
134854.0	0.9895141209301528	0.9768155191808024	0.9768155191808024	0.9752737149595184
134858.0	0.9895763444551449	0.9604462041420471	0.9768769441807946	0.9752797011296449
134862.0	0.9895763444551449	0.9655115144367998	0.9768769441807946	0.9752856866958759
134867.0	0.9904536162548538	0.9606864838487525	0.9777429578034096	0.9752931678043858
134871.0	0.9905177153839304	0.9765988616242138	0.9778062343375424	0.97529915201173
134875.0	0.9904536162548538	0.9838449936805748	0.9777429578034096	0.9753051356150707
134879.0	0.9904536162548538	0.9830477105678591	0.9777429578034096	0.9753111186143743
134884.0	0.9905177153839304	0.9751052668539165	0.9778062343375424	0.975318596514026
134888.0	0.9940075817851266	0.9759285558978732	0.9812513146941033	0.9753245781541247
134892.0	0.9940075817851266	0.9688253889921641	0.9812513146941033	0.9753305591900779
134896.0	0.9940075817851266	0.9576033826220938	0.9812513146941033	0.9753365396218527
134901.0	0.9940075817851266	0.9713237799296317	0.9812513146941033	0.9753440143118945
134905.0	0.9905177153839304	0.9925752735063083	0.9778062343375424	0.975349993384146
135248.0	0.9905177153839304	0.9941146629794272	0.9778062343375424	0.9758604477434872
135253.0	0.9940075817851266	0.9765753903027501	0.9812513146941033	0.9758678558067938
135257.0	0.9940075817851266	0.9999986487183924	0.9812513146941033	0.9758737815743608
135261.0	0.9958273308052412	1.0019154058130773	0.9830477105678591	0.975879706734711
135265.0	0.9966349785984221	0.9908948826957296	0.9838449936805748	0.9758856312878114
135269.0	0.9966349785984221	0.9812513146941033	0.9838449936805748	0.9758915552336285
135274.0	0.999858697080299	0.9931097224270551	0.9870273416389922	0.9758989593118571
135278.0	0.999858697080299	0.9689585461761931	0.9870273416389922	0.9759048818911651
135282.0	1.000369995042547	0.9905861918578857	0.9875320780281809	0.9759108038630816
135286.0	1.0005444862599688	0.9898449645930195	0.9877043299703543	0.9759167252275734
135291.0	1.0005444862599688	0.9883253802953808	0.9877043299703543	0.9759241260789464
135295.0	1.0005444862599688	0.9875320780281809	0.9877043299703543	0.9759300460766107
135299.0	1.0005444862599688	0.9911229885476271	0.9877043299703543	0.9759359654667421
135303.0	1.0005444862599688	0.9870273416389922	0.9877043299703543	0.9759418842493072
135308.0	1.0005444862599688	0.9767170445058981	0.9877043299703543	0.975949281873073
135312.0	1.000369995042547	0.9664428558722076	0.9875320780281809	0.9759551992884921
135316.0	0.999858697080299	0.9964642579440851	0.9870273416389922	0.9759611160962369
135320.0	1.000369995042547	0.9769933467964059	0.9875320780281809	0.975967032296274
135325.0	1.000369995042547	0.9984102727881864	0.9875320780281809	0.9759744266916806
135329.0	1.000369995042547	0.9877043299703543	0.9875320780281809	0.9759803415242533
135333.0	0.999858697080299	0.9730343041236076	0.9870273416389922	0.9759862557490102
135337.0	0.999858697080299	0.9970051304687915	0.9870273416389922	0.9759921693659177
135341.0	0.9983231790333775	0.9669037101058487	0.9855115291543708	0.9759980823749428
135346.0	0.999858697080299	0.9890418728875703	0.9870273416389922	0.9760054727813384
135350.0	0.9983231790333775	0.9999107343130634	0.9855115291543708	0.9760113844225059
135354.0	0.9965012215291154	0.9807814662388604	0.9837129531383173	0.9760172954556826
135358.0	0.9962305440699311	0.9769397818668997	0.9834457493286586	0.9760232058808354
135363.0	0.9951593318598952	0.9855115291543708	0.9823882841657408	0.9760305930571915
135367.0	0.9943156753838593	0.9815554544756756	0.9815554544756756	0.9760365021141683
